wknbr,s1,m1,b1,s2,m2,b2,s3,m3,b3,s4,m4,b4,s5,m5,b5,s6,m6,b6,s7,m7,b7,s8,m8,b8,s9,m9,b9,s10,m10,b10,s11,m11,b11,s12,m12,b12,s13,m13,b13,s14,m14,b14,s15,m15,b15,s16,m16,b16,s17,m17,b17,s18,m18,b18,s19,m19,b19,s20,m20,b20,s21,m21,b21,s22,m22,b22,s23,m23,b23,s24,m24,b24,s25,m25,b25,s26,m26,b26,s27,m27,b27,s28,m28,b28,s29,m29,b29,s30,m30,b30,s31,m31,b31,s32,m32,b32,s33,m33,b33,s34,m34,b34,s35,m35,b35,s36,m36,b36,s37,m37,b37,s38,m38,b38,s39,m39,b39,s40,m40,b40,s41,m41,b41,s42,m42,b42,s43,m43,b43,s44,m44,b44,s45,m45,b45,s46,m46,b46,s47,m47,b47,s48,m48,b48,s49,m49,b49,s50,m50,b50,s51,m51,b51,s52,m52,b52,s53,m53,b53,s54,m54,b54,s55,m55,b55
201810,12072.0,715.0,0.0,5530.0,3782.0,0.0,149145.0,71409.0,0.0,15762.0,7365.0,0.0,9745.0,4881.0,0.0,2159.0,432.0,0.0,0,0,0,0,0,0,515725.0,154868.0,0.0,73624.0,58767.0,0.0,0,0,0,3943.0,809.0,0.0,23071.0,10147.0,0.0,258892.0,127800.0,0.0,0,0,0,35685.0,8135.0,0.0,1527.0,526.0,0.0,0,0,0,117445.0,46313.0,0.0,79029.0,34983.0,0.0,20471.0,12399.0,0.0,3049.0,1711.0,0.0,55557.0,30866.0,0.0,4550.0,0.0,0.0,35510.0,13467.0,0.0,15281.0,3821.0,0.0,5413.0,2085.0,0.0,12561.0,4422.0,0.0,0,0,0,0,0,0,57610.0,27658.0,0.0,244.0,24.0,0.0,22699.0,22699.0,0.0,3688.0,1549.0,0.0,151990.0,30572.0,0.0,0,0,0,0,0,0,32294.0,15860.0,0.0,848.0,470.0,0.0,12056.0,10507.0,0.0,90.0,62.0,0.0,88.0,64.0,0.0,99.0,83.0,0.0,0,0,0,5801.0,-5851.0,0.0,0,0,0,28771.0,15468.0,0.0,1629.0,446.0,0.0,52980.0,22968.0,0.0,12456.0,7662.0,0.0,276.0,29.0,0.0,0,0,0,40573.0,8599.0,0.0,66969.0,37365.0,0.0,30004.0,14708.0,0.0
201811,10154.0,789.0,0.0,5605.0,3697.0,0.0,160831.0,77306.0,0.0,16758.0,7615.0,0.0,9004.0,4528.0,0.0,2409.0,482.0,0.0,0,0,0,0,0,0,531745.0,161606.0,0.0,78059.0,62862.0,0.0,0,0,0,3587.0,719.0,0.0,17491.0,8739.0,0.0,275149.0,135599.0,0.0,0,0,0,33005.0,10188.0,0.0,2286.0,804.0,0.0,0,0,0,132271.0,53596.0,0.0,83393.0,37465.0,0.0,22191.0,13464.0,0.0,3031.0,1731.0,0.0,62522.0,35134.0,0.0,5862.0,0.0,0.0,45000.0,19591.0,0.0,15798.0,3978.0,0.0,4066.0,1729.0,0.0,12372.0,4847.0,0.0,0,0,0,0,0,0,61747.0,30913.0,0.0,377.0,99.0,0.0,20896.0,20896.0,0.0,3628.0,1720.0,0.0,119423.0,24069.0,0.0,30.0,4.0,0.0,0,0,0,34115.0,16690.0,0.0,649.0,354.0,0.0,12642.0,11029.0,0.0,40.0,27.0,0.0,132.0,94.0,0.0,65.0,53.0,0.0,0,0,0,288.0,-144.0,0.0,0,0,0,27780.0,15605.0,0.0,1728.0,484.0,0.0,42679.0,20667.0,0.0,12124.0,7339.0,0.0,122.0,-27.0,0.0,0,0,0,40801.0,8832.0,0.0,63525.0,36156.0,0.0,30474.0,15310.0,0.0
201812,11788.0,2120.0,0.0,6169.0,3939.0,0.0,180761.0,82443.0,0.0,22438.0,9484.0,0.0,12236.0,5607.0,0.0,2521.0,504.0,0.0,0,0,0,0,0,0,567153.0,155672.0,0.0,87030.0,66983.0,0.0,0,0,0,4743.0,954.0,0.0,32990.0,12721.0,0.0,286610.0,132962.0,0.0,0,0,0,56285.0,15858.0,0.0,1913.0,628.0,0.0,0,0,0,138558.0,55781.0,0.0,97623.0,40278.0,0.0,28343.0,15053.0,0.0,3805.0,1956.0,0.0,69271.0,35597.0,0.0,4874.0,0.0,0.0,52132.0,24728.0,0.0,17454.0,4013.0,0.0,6629.0,2360.0,0.0,21028.0,6628.0,0.0,0,0,0,13.0,8.0,0.0,74152.0,35091.0,0.0,738.0,162.0,0.0,18134.0,18134.0,0.0,6015.0,2499.0,0.0,177931.0,35817.0,0.0,0,0,0,0,0,0,37927.0,17180.0,0.0,1121.0,584.0,0.0,14016.0,11989.0,0.0,10.0,6.0,0.0,57.0,40.0,0.0,39.0,33.0,0.0,0,0,0,269.0,65.0,0.0,0,0,0,35877.0,17375.0,0.0,2823.0,687.0,0.0,77196.0,29155.0,0.0,14219.0,8002.0,0.0,404.0,50.0,0.0,0,0,0,47272.0,10236.0,0.0,85593.0,42926.0,0.0,40022.0,19164.0,0.0
201814,15745.0,1375.0,0.0,6903.0,4287.0,0.0,157404.0,76658.0,0.0,19696.0,9516.0,0.0,19609.0,9844.0,0.0,2115.0,423.0,0.0,0,0,0,0,0,0,503207.0,152627.0,0.0,76486.0,61479.0,0.0,0,0,0,3728.0,747.0,0.0,24733.0,11215.0,0.0,245849.0,121319.0,0.0,0,0,0,43258.0,11907.0,0.0,2323.0,770.0,0.0,0,0,0,127052.0,54606.0,0.0,95292.0,40206.0,0.0,23986.0,12561.0,0.0,7096.0,3425.0,0.0,55081.0,30221.0,0.0,5359.0,0.0,0.0,38591.0,20396.0,0.0,17157.0,4272.0,0.0,4649.0,1939.0,0.0,21886.0,7956.0,0.0,0,0,0,48.0,36.0,0.0,61213.0,32543.0,0.0,644.0,135.0,0.0,23246.0,23246.0,0.0,8366.0,4086.0,0.0,143820.0,29061.0,0.0,0,0,0,0,0,0,31988.0,15672.0,0.0,1587.0,859.0,0.0,12725.0,11106.0,0.0,38.0,20.0,0.0,35.0,31.0,0.0,18.0,15.0,0.0,0,0,0,114.0,-18.0,0.0,0,0,0,31818.0,17386.0,0.0,2121.0,518.0,0.0,53574.0,24080.0,0.0,12861.0,7814.0,0.0,1664.0,864.0,0.0,0,0,0,41634.0,9204.0,0.0,62046.0,34204.0,0.0,38900.0,17323.0,0.0
201816,6250.0,419.0,0.0,5242.0,3404.0,0.0,151607.0,72970.0,0.0,14678.0,6698.0,0.0,11485.0,5719.0,0.0,1930.0,386.0,0.0,0,0,0,0,0,0,518430.0,153364.0,0.0,82245.0,66046.0,0.0,0,0,0,4226.0,845.0,0.0,15749.0,8002.0,0.0,290380.0,145144.0,0.0,0,0,0,31019.0,11065.0,0.0,2177.0,781.0,0.0,0,0,0,129088.0,55689.0,0.0,74456.0,33430.0,0.0,21681.0,12938.0,0.0,3886.0,2039.0,0.0,59341.0,32998.0,0.0,4910.0,0.0,0.0,40310.0,22496.0,0.0,15856.0,3956.0,0.0,3575.0,1455.0,0.0,24905.0,8988.0,0.0,0,0,0,127.0,89.0,0.0,65800.0,33923.0,0.0,239.0,72.0,0.0,17255.0,17255.0,0.0,5824.0,1970.0,0.0,147215.0,29613.0,0.0,0,0,0,0,0,0,33806.0,16451.0,0.0,1608.0,818.0,0.0,13674.0,11955.0,0.0,86.0,49.0,0.0,67.0,48.0,0.0,39.0,33.0,0.0,0,0,0,21.0,17.0,0.0,0,0,0,29489.0,16390.0,0.0,1893.0,579.0,0.0,69376.0,28661.0,0.0,11398.0,6867.0,0.0,146.0,63.0,0.0,0,0,0,43417.0,9501.0,0.0,75852.0,39104.0,0.0,30750.0,14004.0,0.0
201819,11245.0,966.0,0.0,4776.0,3317.0,0.0,153520.0,73691.0,0.0,14208.0,7302.0,0.0,12199.0,6135.0,0.0,1585.0,317.0,0.0,0,0,0,0,0,0,557117.0,162788.0,0.0,76886.0,61443.0,0.0,0,0,0,4861.0,982.0,0.0,30229.0,11985.0,0.0,306558.0,154436.0,0.0,0,0,0,33942.0,11111.0,0.0,2306.0,806.0,0.0,0,0,0,123949.0,52627.0,0.0,75887.0,33739.0,0.0,21189.0,11211.0,0.0,5792.0,2903.0,0.0,49453.0,27912.0,0.0,1752.0,0.0,0.0,39033.0,22428.0,0.0,15890.0,3921.0,0.0,4469.0,1736.0,0.0,16716.0,6354.0,0.0,0,0,0,0,0,0,79098.0,35122.0,0.0,191.0,58.0,0.0,22053.0,22053.0,0.0,7350.0,2288.0,0.0,172739.0,34788.0,0.0,0,0,0,0,0,0,41387.0,20004.0,0.0,755.0,352.0,0.0,12606.0,11016.0,0.0,15.0,8.0,0.0,0,0,0,3.0,2.0,0.0,0,0,0,5.0,3.0,0.0,0,0,0,34091.0,18590.0,0.0,1456.0,408.0,0.0,60377.0,26883.0,0.0,11252.0,6788.0,0.0,141.0,57.0,0.0,0,0,0,50302.0,10399.0,0.0,61912.0,34797.0,0.0,30911.0,15007.0,0.0
201820,11210.0,1035.0,0.0,5268.0,3599.0,0.0,160456.0,78304.0,0.0,16517.0,8045.0,0.0,8924.0,4484.0,0.0,2082.0,416.0,0.0,0,0,0,0,0,0,565333.0,164915.0,0.0,80699.0,64686.0,0.0,0,0,0,4423.0,891.0,0.0,23978.0,10216.0,0.0,310818.0,156597.0,0.0,0,0,0,40495.0,12672.0,0.0,2108.0,714.0,0.0,0,0,0,129789.0,55518.0,0.0,88860.0,37297.0,0.0,21107.0,12658.0,0.0,4834.0,2624.0,0.0,52579.0,29259.0,0.0,4026.0,0.0,0.0,43405.0,25777.0,0.0,14859.0,3660.0,0.0,3915.0,1531.0,0.0,21399.0,7703.0,0.0,0,0,0,22.0,11.0,0.0,70198.0,31103.0,0.0,77.0,12.0,0.0,13952.0,13952.0,0.0,8314.0,3191.0,0.0,142943.0,28778.0,0.0,10.0,1.0,0.0,0,0,0,40785.0,19348.0,0.0,447.0,197.0,0.0,13013.0,11376.0,0.0,24.0,11.0,0.0,9.0,5.0,0.0,3.0,2.0,0.0,0,0,0,5.0,3.0,0.0,0,0,0,37250.0,18147.0,0.0,1792.0,453.0,0.0,68445.0,28983.0,0.0,10562.0,6328.0,0.0,134.0,46.0,0.0,0,0,0,47261.0,9581.0,0.0,64569.0,35831.0,0.0,31218.0,15347.0,0.0
201821,12770.0,1044.0,0.0,4435.0,3156.0,0.0,158094.0,75409.0,0.0,15417.0,8114.0,0.0,7833.0,3962.0,0.0,0,0,0,0,0,0,0,0,0,559567.0,161778.0,0.0,82056.0,65595.0,0.0,0,0,0,4600.0,926.0,0.0,16624.0,8270.0,0.0,307802.0,154181.0,0.0,0,0,0,31732.0,10905.0,0.0,1461.0,495.0,0.0,0,0,0,125028.0,53093.0,0.0,84890.0,36974.0,0.0,23522.0,14208.0,0.0,3442.0,1817.0,0.0,53741.0,29552.0,0.0,3562.0,0.0,0.0,35781.0,20041.0,0.0,12995.0,3258.0,0.0,1806.0,985.0,0.0,20990.0,7760.0,0.0,0,0,0,41.0,25.0,0.0,67239.0,32417.0,0.0,70.0,21.0,0.0,16576.0,16576.0,0.0,6177.0,2461.0,0.0,159866.0,32210.0,0.0,0,0,0,0,0,0,42474.0,20294.0,0.0,358.0,129.0,0.0,13177.0,11496.0,0.0,24.0,12.0,0.0,104.0,84.0,0.0,8.0,5.0,0.0,0,0,0,0,0,0,0,0,0,35828.0,18334.0,0.0,1653.0,522.0,0.0,57441.0,26795.0,0.0,11498.0,6988.0,0.0,110.0,34.0,0.0,0,0,0,47783.0,10269.0,0.0,66947.0,37404.0,0.0,34126.0,16917.0,0.0
201826,3015.0,203.0,0.0,7353.0,4827.0,0.0,167352.0,77669.0,0.0,18371.0,9035.0,0.0,8685.0,4382.0,0.0,0,0,0,0,0,0,0,0,0,587177.0,168345.0,0.0,88946.0,71196.0,0.0,0,0,0,5546.0,1113.0,0.0,26627.0,11566.0,0.0,314406.0,160564.0,0.0,0,0,0,36607.0,12493.0,0.0,2216.0,737.0,0.0,0,0,0,135702.0,58504.0,0.0,86166.0,39447.0,0.0,28120.0,14959.0,0.0,6095.0,3197.0,0.0,66558.0,38157.0,0.0,3210.0,0.0,0.0,46296.0,26460.0,0.0,16448.0,4050.0,0.0,4281.0,1513.0,0.0,21130.0,7534.0,0.0,0,0,0,45.0,27.0,0.0,73582.0,38289.0,0.0,80.0,17.0,0.0,18752.0,18752.0,0.0,3235.0,427.0,0.0,178044.0,35967.0,0.0,0,0,0,0,0,0,50320.0,24096.0,0.0,2401.0,1052.0,0.0,14858.0,12934.0,0.0,50.0,34.0,0.0,90.0,76.0,0.0,103.0,25.0,0.0,0,0,0,94.0,33.0,0.0,0,0,0,46793.0,22687.0,0.0,1682.0,478.0,0.0,61792.0,29011.0,0.0,98859.0,50244.0,0.0,179.0,82.0,0.0,0,0,0,47722.0,10597.0,0.0,74180.0,40892.0,0.0,34397.0,14983.0,0.0
201827,4875.0,339.0,0.0,5859.0,3761.0,0.0,172708.0,82668.0,0.0,16745.0,8591.0,0.0,9989.0,4895.0,0.0,10.0,2.0,0.0,0,0,0,0,0,0,577873.0,161962.0,0.0,94075.0,75647.0,0.0,0,0,0,5433.0,1089.0,0.0,21573.0,11136.0,0.0,308846.0,156854.0,0.0,0,0,0,34274.0,11383.0,0.0,1226.0,459.0,0.0,0,0,0,141487.0,60988.0,0.0,85357.0,41618.0,0.0,27812.0,15118.0,0.0,6361.0,3302.0,0.0,67184.0,38182.0,0.0,3249.0,0.0,0.0,51722.0,30257.0,0.0,15511.0,3654.0,0.0,2759.0,1236.0,0.0,19810.0,7168.0,0.0,0,0,0,0.0,4.0,0.0,78857.0,40998.0,0.0,228.0,73.0,0.0,19221.0,19221.0,0.0,3369.0,1085.0,0.0,168746.0,33974.0,0.0,0,0,0,0,0,0,47135.0,22357.0,0.0,1217.0,480.0,0.0,16073.0,14065.0,0.0,-14.0,-12.0,0.0,49.0,39.0,0.0,186.0,69.0,0.0,0,0,0,46.0,12.0,0.0,0,0,0,45909.0,22717.0,0.0,1960.0,561.0,0.0,60551.0,30760.0,0.0,157386.0,76046.0,0.0,212.0,134.0,0.0,0,0,0,45308.0,9736.0,0.0,69395.0,38385.0,0.0,36819.0,16301.0,0.0
201828,3315.0,205.0,0.0,7733.0,4901.0,0.0,170163.0,81003.0,0.0,15961.0,7984.0,0.0,10668.0,5379.0,0.0,0,0,0,0,0,0,0,0,0,595513.0,165928.0,0.0,89610.0,72200.0,0.0,0,0,0,5280.0,1058.0,0.0,22621.0,11012.0,0.0,291766.0,148995.0,0.0,0,0,0,32948.0,10154.0,0.0,2183.0,772.0,0.0,0,0,0,133929.0,57732.0,0.0,84490.0,38776.0,0.0,27863.0,16703.0,0.0,5684.0,2861.0,0.0,59235.0,32771.0,0.0,5055.0,0.0,0.0,51202.0,30408.0,0.0,16526.0,3884.0,0.0,5224.0,1881.0,0.0,23056.0,8402.0,0.0,0,0,0,102.0,40.0,0.0,79593.0,39519.0,0.0,176.0,36.0,0.0,21068.0,21068.0,0.0,3502.0,573.0,0.0,159534.0,32086.0,0.0,0,0,0,0,0,0,48532.0,22673.0,0.0,401.0,166.0,0.0,14808.0,12990.0,0.0,24.0,15.0,0.0,54.0,37.0,0.0,90.0,32.0,0.0,0,0,0,28.0,11.0,0.0,0,0,0,45328.0,22967.0,0.0,1946.0,564.0,0.0,66524.0,32517.0,0.0,118270.0,54744.0,0.0,265.0,175.0,0.0,0,0,0,44869.0,10088.0,0.0,70726.0,36724.0,0.0,32654.0,15072.0,0.0
201829,4485.0,313.0,0.0,7756.0,5094.0,0.0,151262.0,71716.0,0.0,16585.0,8148.0,0.0,10426.0,5295.0,0.0,0,0,0,0,0,0,0,0,0,607839.0,172139.0,0.0,85151.0,68643.0,0.0,0,0,0,4198.0,848.0,0.0,18796.0,9146.0,0.0,314971.0,159145.0,0.0,0,0,0,35102.0,10527.0,0.0,2120.0,686.0,0.0,0,0,0,128331.0,54073.0,0.0,78967.0,36307.0,0.0,19752.0,10987.0,0.0,4642.0,2538.0,0.0,52311.0,28532.0,0.0,9671.0,0.0,0.0,39857.0,24117.0,0.0,15216.0,3483.0,0.0,4216.0,1567.0,0.0,15530.0,5543.0,0.0,0,0,0,54.0,36.0,0.0,63643.0,31469.0,0.0,163.0,85.0,0.0,16250.0,16250.0,0.0,2386.0,794.0,0.0,153739.0,31088.0,0.0,45.0,4.0,0.0,0,0,0,47744.0,22718.0,0.0,427.0,154.0,0.0,12266.0,10796.0,0.0,12.0,7.0,0.0,4.0,2.0,0.0,150.0,53.0,0.0,0,0,0,62.0,14.0,0.0,0,0,0,38745.0,19149.0,0.0,1570.0,494.0,0.0,55801.0,25858.0,0.0,36243.0,19104.0,0.0,166.0,111.0,0.0,0,0,0,47882.0,10485.0,0.0,65253.0,31981.0,0.0,27970.0,13208.0,0.0
201831,5700.0,378.0,0.0,7265.0,4867.0,0.0,154792.0,74316.0,0.0,25424.0,12636.0,0.0,7720.0,3911.0,0.0,53.0,11.0,0.0,0,0,0,0,0,0,660111.0,187842.0,0.0,84596.0,68262.0,0.0,0,0,0,4827.0,965.0,0.0,32246.0,17173.0,0.0,345173.0,173330.0,0.0,0,0,0,39568.0,14999.0,0.0,1078.0,387.0,0.0,0,0,0,170825.0,70264.0,0.0,113006.0,51462.0,0.0,20058.0,12156.0,0.0,3521.0,1828.0,0.0,47982.0,26901.0,0.0,1669.0,0.0,0.0,33428.0,18616.0,0.0,15014.0,3525.0,0.0,11234.0,4226.0,0.0,22391.0,8258.0,0.0,0,0,0,72.0,22.0,0.0,57100.0,29254.0,0.0,121.0,65.0,0.0,28175.0,28175.0,0.0,6653.0,2373.0,0.0,115806.0,23404.0,0.0,0,0,0,0,0,0,38554.0,18697.0,0.0,562.0,224.0,0.0,12768.0,11183.0,0.0,0,0,0,0,0,0,18.0,15.0,0.0,0,0,0,7036.0,4769.0,0.0,0,0,0,37399.0,18535.0,0.0,1780.0,517.0,0.0,71663.0,32562.0,0.0,64108.0,35375.0,0.0,137.0,82.0,0.0,0,0,0,48678.0,10153.0,0.0,60191.0,32687.0,0.0,30734.0,14178.0,0.0
201832,4215.0,269.0,0.0,5364.0,3652.0,0.0,117832.0,55829.0,0.0,24502.0,11561.0,0.0,6780.0,3421.0,0.0,4375.0,875.0,0.0,0,0,0,0,0,0,542883.0,155223.0,0.0,86373.0,69664.0,0.0,0,0,0,4983.0,996.0,0.0,23577.0,12114.0,0.0,280801.0,142813.0,0.0,0,0,0,30384.0,11955.0,0.0,1955.0,683.0,0.0,0,0,0,117424.0,49743.0,0.0,106125.0,45482.0,0.0,17846.0,9245.0,0.0,3584.0,1840.0,0.0,40595.0,22370.0,0.0,2978.0,0.0,0.0,32466.0,18956.0,0.0,12521.0,2820.0,0.0,7363.0,2668.0,0.0,30763.0,11353.0,0.0,0,0,0,19.0,7.0,0.0,49075.0,24912.0,0.0,59.0,17.0,0.0,19252.0,19252.0,0.0,4536.0,1435.0,0.0,112101.0,22497.0,0.0,0,0,0,0,0,0,32427.0,15650.0,0.0,531.0,260.0,0.0,12619.0,11021.0,0.0,50.0,33.0,0.0,0,0,0,18.0,12.0,0.0,0,0,0,6340.0,4302.0,0.0,0,0,0,34920.0,17117.0,0.0,1559.0,457.0,0.0,50489.0,22585.0,0.0,36211.0,20807.0,0.0,354.0,227.0,0.0,0,0,0,46179.0,10392.0,0.0,53132.0,28787.0,0.0,25981.0,11390.0,0.0
201833,6105.0,371.0,0.0,5309.0,3465.0,0.0,141099.0,67035.0,0.0,15282.0,7753.0,0.0,9437.0,4743.0,0.0,4253.0,851.0,0.0,0,0,0,0,0,0,484358.0,140211.0,0.0,76149.0,61362.0,0.0,0,0,0,4725.0,946.0,0.0,16928.0,8085.0,0.0,278887.0,142215.0,0.0,0,0,0,29789.0,9645.0,0.0,1362.0,489.0,0.0,0,0,0,122335.0,50268.0,0.0,67233.0,30593.0,0.0,19591.0,10407.0,0.0,3492.0,1883.0,0.0,46095.0,25098.0,0.0,3686.0,0.0,0.0,34851.0,20623.0,0.0,12289.0,2855.0,0.0,2205.0,822.0,0.0,17728.0,6228.0,0.0,0,0,0,0,0,0,57578.0,29162.0,0.0,53.0,21.0,0.0,16544.0,16544.0,0.0,2162.0,794.0,0.0,175428.0,35098.0,0.0,5.0,1.0,0.0,0,0,0,35466.0,17351.0,0.0,485.0,220.0,0.0,12208.0,10662.0,0.0,40.0,28.0,0.0,0,0,0,30.0,18.0,0.0,0,0,0,9063.0,6233.0,0.0,0,0,0,37823.0,19020.0,0.0,1670.0,467.0,0.0,42079.0,19293.0,0.0,13604.0,8351.0,0.0,550.0,400.0,0.0,0,0,0,39345.0,9250.0,0.0,58414.0,30848.0,0.0,28322.0,12204.0,0.0
201834,6410.0,437.0,0.0,6931.0,4616.0,0.0,171909.0,83637.0,0.0,17233.0,8836.0,0.0,9329.0,4681.0,0.0,5550.0,1110.0,0.0,0,0,0,0,0,0,523105.0,151910.0,0.0,81872.0,66091.0,0.0,0,0,0,5206.0,1041.0,0.0,26633.0,11947.0,0.0,323392.0,167737.0,0.0,0,0,0,43788.0,13874.0,0.0,1480.0,532.0,0.0,0,0,0,137178.0,55479.0,0.0,88045.0,40051.0,0.0,23142.0,13662.0,0.0,3643.0,1955.0,0.0,61174.0,31340.0,0.0,4212.0,0.0,0.0,42760.0,24766.0,0.0,11539.0,2805.0,0.0,2493.0,1213.0,0.0,27158.0,9556.0,0.0,0,0,0,180.0,117.0,0.0,76410.0,38786.0,0.0,238.0,86.0,0.0,19426.0,19426.0,0.0,3223.0,693.0,0.0,205203.0,40896.0,0.0,0,0,0,0,0,0,43697.0,21203.0,0.0,412.0,182.0,0.0,13134.0,11442.0,0.0,61.0,35.0,0.0,55.0,36.0,0.0,26.0,22.0,0.0,0,0,0,12801.0,7585.0,0.0,0,0,0,49117.0,25125.0,0.0,2266.0,572.0,0.0,55306.0,24879.0,0.0,17305.0,10703.0,0.0,723.0,482.0,0.0,0,0,0,47568.0,11141.0,0.0,75586.0,40637.0,0.0,33374.0,14043.0,0.0
201835,5610.0,399.0,0.0,6141.0,3957.0,0.0,175664.0,84947.0,0.0,20587.0,10663.0,0.0,9311.0,4689.0,0.0,5003.0,1001.0,0.0,0,0,0,0,0,0,554472.0,166356.0,0.0,86182.0,69332.0,0.0,0,0,0,4755.0,951.0,0.0,22123.0,10949.0,0.0,336070.0,173752.0,0.0,0,0,0,35868.0,11603.0,0.0,1295.0,486.0,0.0,0,0,0,141229.0,58729.0,0.0,91132.0,41848.0,0.0,27163.0,15719.0,0.0,4236.0,2425.0,0.0,69303.0,37454.0,0.0,5330.0,0.0,0.0,42054.0,20988.0,0.0,11014.0,2710.0,0.0,3422.0,1657.0,0.0,27566.0,10223.0,0.0,0,0,0,81.0,29.0,0.0,83609.0,42847.0,0.0,185.0,88.0,0.0,27986.0,27986.0,0.0,4953.0,1864.0,0.0,131689.0,26235.0,0.0,0,0,0,0,0,0,45360.0,22192.0,0.0,697.0,290.0,0.0,14011.0,12244.0,0.0,53.0,33.0,0.0,242.0,159.0,0.0,23.0,17.0,0.0,0,0,0,18272.0,10818.0,0.0,0,0,0,45652.0,23883.0,0.0,2088.0,534.0,0.0,52704.0,24641.0,0.0,15855.0,9799.0,0.0,357.0,236.0,0.0,0,0,0,45514.0,10950.0,0.0,75292.0,40314.0,0.0,34753.0,14209.0,0.0
201838,0,0,0,4964.0,3356.0,0.0,139245.0,68208.0,0.0,14521.0,7760.0,0.0,10019.0,5029.0,0.0,3806.0,761.0,0.0,0,0,0,0,0,0,527228.0,158084.0,0.0,91262.0,73654.0,0.0,0,0,0,5032.0,1037.0,0.0,19744.0,10346.0,0.0,284806.0,136395.0,0.0,0,0,0,26428.0,9452.0,0.0,1129.0,416.0,0.0,0,0,0,111210.0,48659.0,0.0,67114.0,33041.0,0.0,20117.0,11614.0,0.0,5705.0,3026.0,0.0,54012.0,28752.0,0.0,2427.0,0.0,0.0,39057.0,22699.0,0.0,13958.0,3294.0,0.0,2981.0,1282.0,0.0,16373.0,5899.0,0.0,0,0,0,86.0,29.0,0.0,62351.0,31700.0,0.0,91.0,37.0,0.0,18019.0,18019.0,0.0,2860.0,1243.0,0.0,153789.0,30272.0,0.0,0,0,0,0,0,0,36569.0,17625.0,0.0,909.0,333.0,0.0,14204.0,12396.0,0.0,13.0,6.0,0.0,296.0,193.0,0.0,26.0,14.0,0.0,0,0,0,24424.0,13208.0,0.0,0,0,0,32720.0,16729.0,0.0,1812.0,494.0,0.0,48235.0,24177.0,0.0,20533.0,11877.0,0.0,377.0,258.0,0.0,0,0,0,35143.0,7061.0,0.0,62682.0,34362.0,0.0,30378.0,13796.0,0.0
201841,0,0,0,5273.0,3523.0,0.0,137244.0,68681.0,0.0,11448.0,6398.0,0.0,9880.0,4934.0,0.0,3214.0,643.0,0.0,0,0,0,0,0,0,491576.0,148391.0,0.0,84667.0,68186.0,0.0,0,0,0,4652.0,941.0,0.0,18519.0,9618.0,0.0,279421.0,148658.0,0.0,0,0,0,22725.0,7550.0,0.0,1599.0,553.0,0.0,0,0,0,120055.0,50606.0,0.0,78651.0,35803.0,0.0,23791.0,6399.0,0.0,6884.0,3768.0,0.0,51494.0,28458.0,0.0,7995.0,0.0,0.0,37444.0,22350.0,0.0,835.0,271.0,0.0,6752.0,2620.0,0.0,18022.0,6246.0,0.0,0,0,0,213.0,125.0,0.0,59591.0,32130.0,0.0,35.0,4.0,0.0,22099.0,22099.0,0.0,7125.0,2085.0,0.0,138169.0,27902.0,0.0,0,0,0,0,0,0,40365.0,19709.0,0.0,428.0,210.0,0.0,13521.0,11813.0,0.0,10.0,5.0,0.0,154.0,100.0,0.0,7.0,6.0,0.0,0,0,0,46330.0,32735.0,0.0,0,0,0,36900.0,21202.0,0.0,1478.0,421.0,0.0,54989.0,24791.0,0.0,13676.0,8305.0,0.0,149.0,85.0,0.0,0,0,0,38989.0,7729.0,0.0,73094.0,36938.0,0.0,33733.0,14459.0,0.0
201842,0,0,0,7646.0,5090.0,0.0,163280.0,71710.0,0.0,13213.0,7623.0,0.0,10380.0,5213.0,0.0,3887.0,777.0,0.0,0,0,0,0,0,0,508245.0,151351.0,0.0,97734.0,78493.0,0.0,0,0,0,4381.0,890.0,0.0,71759.0,17435.0,0.0,262346.0,140824.0,0.0,0,0,0,129951.0,23376.0,0.0,2138.0,740.0,0.0,0,0,0,119460.0,48074.0,0.0,134985.0,50536.0,0.0,35141.0,15231.0,0.0,11047.0,5413.0,0.0,76689.0,36551.0,0.0,6144.0,0.0,0.0,78427.0,36107.0,0.0,945.0,312.0,0.0,7371.0,2501.0,0.0,40221.0,11012.0,0.0,0,0,0,249.0,118.0,0.0,91030.0,39314.0,0.0,87.0,38.0,0.0,16600.0,16600.0,0.0,17146.0,5959.0,0.0,124223.0,25045.0,0.0,0,0,0,0,0,0,38665.0,18956.0,0.0,192.0,92.0,0.0,15867.0,13843.0,0.0,36.0,14.0,0.0,84.0,63.0,0.0,38.0,22.0,0.0,0,0,0,133951.0,78139.0,0.0,0,0,0,59700.0,28353.0,0.0,4822.0,1314.0,0.0,108323.0,34035.0,0.0,14592.0,8787.0,0.0,233.0,125.0,0.0,0,0,0,42946.0,8999.0,0.0,159121.0,63729.0,0.0,59642.0,21103.0,0.0
